time,out1_obs,out2_obs,out3_obs
0.01,0.026430317085607023,0.024598984322594504,0.016606430994640202
0.02,0.05105310600439346,0.04755489772936197,0.03226777500028084
0.03,0.07401526311933707,0.06899976697931878,0.04705556672303016
0.04,0.09547448259680277,0.08905549895533685,0.06104438549582174
0.05,0.11552875712692992,0.10783177232940486,0.07427589649709655
0.060000000000000005,0.1342910358182129,0.12543005911185034,0.0868021886011045
0.07,0.15186472761306835,0.14194332375800048,0.09867132437841629
0.08,0.1683587183939743,0.1574571887333615,0.10994688486660775
0.09,0.18384425370197624,0.17204919776607175,0.12064893599923585
0.09999999999999999,0.19840080918586186,0.18579084039606283,0.13081535961125826
0.10999999999999999,0.21211584686458956,0.19875002361329303,0.14052694928750734
0.11999999999999998,0.22504000709456656,0.21098408780234112,0.14976622930493333
0.12999999999999998,0.23723413976456387,0.22254780517822925,0.15856328724581178
0.13999999999999999,0.2487725891339501,0.23349924345682538,0.1670356534781474
0.15,0.25968607089073503,0.24387568414973662,0.1751117993392534
0.16,0.2700206615766054,0.25371859986230366,0.1828156681168964
0.17,0.27984245248857037,0.2630808910132545,0.1903017428482497
0.18000000000000002,0.28916402862505736,0.27198099045250757,0.19744768253972148
0.19000000000000003,0.2980203539649295,0.28045027632605735,0.20427229558786758
0.20000000000000004,0.30647527156757104,0.2885416541786879,0.21096577404016478
0.21000000000000005,0.3145233232872071,0.296254888640481,0.21735888214816987
0.22000000000000006,0.3221905543629242,0.3036131027719662,0.22346595040820838
0.23000000000000007,0.3295004826897068,0.3106371029432803,0.22929916716291202
0.24000000000000007,0.3365253534317102,0.31738723690289644,0.23511692770846762
0.25000000000000006,0.34322953833827374,0.32383561577224246,0.24066845677194115
0.26000000000000006,0.34962972378276924,0.32999658474680355,0.24596181477686538
0.2700000000000001,0.3557404074989516,0.3358823889222282,0.2510023855662168
0.2800000000000001,0.3616138037818805,0.3415330982471259,0.25596836402914347
0.2900000000000001,0.3672182211287006,0.3469253691885147,0.2606821399241734
0.3000000000000001,0.37256146228888865,0.35206464321531994,0.2651411821509865
0.3100000000000001,0.3777124219093742,0.35700829894619257,0.26957899357150106
0.3200000000000001,0.3826083577322428,0.36170036909947956,0.27375110710648026
0.3300000000000001,0.3872481043855654,0.36613614191395427,0.27764072107329624
0.34000000000000014,0.3917257096015568,0.37039909957334194,0.28156507290228266
0.35000000000000014,0.39593260247085743,0.374381794761084,0.28517862850966047
0.36000000000000015,0.3998492559843585,0.37805436846478047,0.2884269025672034
0.37000000000000016,0.4034402360942652,0.38136115865510295,0.2911894925485851
0.38000000000000017,0.4068657201897526,0.3844569566006256,0.2941657109721115
0.3900000000000002,0.4098387276983108,0.38693018712156,0.2964719721587855
0.4000000000000002,0.4120486036760373,0.3850387072890475,0.2944258055865725
0.4100000000000002,0.4138555337744379,0.3827963446557008,0.2962193829250298
0.4200000000000002,0.41134961481509225,0.3798831970115983,0.2938036030523607
0.4300000000000002,0.40829671315098465,0.3765886006315189,0.29086004111190744
0.4400000000000002,0.40535493655830945,0.37336672707119517,0.28867032535501563
0.45000000000000023,0.40202765766738413,0.36984363990754665,0.28583921902881493
0.46000000000000024,0.39841678801374864,0.36608141546318396,0.28264870254624636
0.47000000000000025,0.3948666845461743,0.3623652789694415,0.2797925014658756
0.48000000000000026,0.39107319726477047,0.35843801771518596,0.27658821228577424
0.49000000000000027,0.3870747695459049,0.3543279510100323,0.27313056999452506
0.5000000000000002,0.38316509047185815,0.3502924843900292,0.2699483147130642
0.5100000000000002,0.37906272146964665,0.346083717205105,0.2665109270484077
0.5200000000000002,0.3747901725024028,0.34171951349503193,0.262871337767082
0.5300000000000002,0.3703643306058477,0.33721375520314595,0.25906355154322136
0.5400000000000003,0.36611811703606567,0.3328682819464164,0.2555931228552245
0.5500000000000003,0.36171261950351213,0.3283762215706765,0.2519308345299719
0.5600000000000003,0.3571622519247902,0.3237496246812011,0.24810767936943887
0.5700000000000003,0.35267363424100473,0.3191777039315217,0.2444086570640288
0.5800000000000003,0.34804514608731985,0.31447540521992506,0.2405564696012114
0.5900000000000003,0.34328753314531635,0.30965199264308746,0.23657159059381158
0.6000000000000003,0.33840984147357867,0.304715389825614,0.2324698903120413
0.6100000000000003,0.3336772345381021,0.29991219654870077,0.2285717604357396
0.6200000000000003,0.32882072191054296,0.2949922629137186,0.22454990238238967
0.6300000000000003,0.3238487379948523,0.2899630353501749,0.22041835142548385
0.6400000000000003,0.31908758247801666,0.28513361877400933,0.2165439952965989
0.6500000000000004,0.31420257319978845,0.280186897958142,0.21254636286057402
0.6600000000000004,0.3092023130816466,0.27513051179010667,0.2084393133721691
0.6700000000000004,0.3040943348986022,0.26997121436638916,0.20423417186667267
0.6800000000000004,0.29909452114744045,0.26492763536387015,0.20015648600981337
0.6900000000000004,0.2939862951971853,0.2597792986065824,0.19597956047635876
0.7000000000000004,0.2887765474909195,0.25453252301578205,0.19171300352693574
0.7100000000000004,0.2836906320013941,0.24941649734367446,0.18757821849750692
0.7200000000000004,0.2785014713556184,0.24419928689799777,0.18335144275925058
0.7300000000000004,0.27321568605706,0.23888705441080849,0.17904106504234263
0.7400000000000004,0.2680667465455654,0.2337180515220273,0.17486918220097555
0.7500000000000004,0.2628189661642514,0.22845082538205091,0.17061002282366952
0.7600000000000005,0.2574788131376047,0.22309146798162813,0.16627118450959907
0.7700000000000005,0.25228638386269764,0.21788562835830175,0.16207680374487612
0.7800000000000005,0.24699903292682723,0.2125841522851029,0.15779803237135148
0.7900000000000005,0.24162303050973621,0.20719301640837454,0.15344203338886422
0.8000000000000005,0.23640338998500224,0.2019640563612076,0.14923949487196314
0.8100000000000005,0.23109212314826805,0.19664153338112514,0.14495401338529867
0.8200000000000005,0.22569547738725307,0.19123145537913708,0.14059246693453448
0.8300000000000005,0.22021922068128974,0.1857393630324286,0.13616088616217709
0.8400000000000005,0.2149716502246344,0.18048310841740922,0.13195436620426282
0.8500000000000005,0.20963734245543983,0.17513672195793004,0.12766586391085846
0.8600000000000005,0.20422237990304168,0.16970612546272795,0.12330208956439567
0.8700000000000006,0.1989772620636631,0.16445121941708904,0.11911458168598593
0.8800000000000006,0.1936481678454737,0.1591078949120951,0.11484372889149833
0.8900000000000006,0.1882410730994135,0.15368203164374356,0.11049643181691497
0.9000000000000006,0.18276152291602044,0.148179074164258,0.10607873254709707
0.9100000000000006,0.17745890907874126,0.14285941259545196,0.1018489640814305
0.9200000000000006,0.1720799563224879,0.13745792871455334,0.09753976854300428
0.9300000000000006,0.16663024807989615,0.131980164224508,0.09315754495790626
0.9400000000000006,0.16135915734493436,0.12668798242847845,0.08897429586538813
0.9500000000000006,0.1560134387899429,0.12131481684845244,0.08470799548156943
0.9600000000000006,0.15059867625154108,0.11586627514334376,0.0803655172015961
0.9700000000000006,0.14512007771192365,0.11034757660256132,0.07595287959434513
0.9800000000000006,0.13982481414091602,0.10501976423711847,0.07175150794435618
0.9900000000000007,0.13446147330796496,0.09961677497441225,0.06746897702138406
1.0000000000000007,0.1290352681769155,0.09414389370568423,0.06311196185851947
1.0100000000000007,0.12379235384623298,0.08886239884230411,0.05897717065027343
1.0200000000000007,0.11848227311917472,0.08350596302994141,0.05475588573581514
1.0300000000000007,0.1131102436152751,0.07807994271799913,0.05045553382003635
1.0400000000000007,0.10798923012001496,0.07291809824480426,0.04645825313283049
1.0500000000000007,0.10279782073591007,0.06767724093760308,0.04236220076359039
1.0600000000000007,0.09754152569626479,0.06236311988182352,0.03817669475438197
1.0700000000000007,0.09222546591663819,0.05698106381888841,0.03390965018020848
1.0800000000000007,0.08712200115188407,0.05182130087582064,0.029820891267310058
1.0900000000000007,0.0819524566294094,0.04658662931591718,0.025642555473690463
1.1000000000000008,0.076722083335649,0.0412825640933711,0.021382637390457038
1.1100000000000008,0.07170073350290164,0.03619695189568776,0.017318149993998527
1.1200000000000008,0.06661230417945198,0.03103511817513461,0.013162550724324672
1.1300000000000008,0.06146215678297531,0.025802747600161997,0.008924121115565217
1.1400000000000008,0.05651794968938718,0.020785662235105754,0.004897955674475237
1.1500000000000008,0.05150578016773888,0.01569131203805041,0.0007779057760744969
1.1600000000000008,0.04643110214195378,0.010525527810429453,-0.003427260160067909
1.1700000000000008,0.04155997584263928,0.005572139770573367,-0.00740382560722148
1.1800000000000008,0.0366200290807317,0.0005406503206485842,-0.011478128221961623
1.1900000000000008,0.031616823460453886,-0.00456297617641098,-0.015640726005386036
1.2000000000000008,0.026555480490503443,-0.009733258413817707,-0.019883599680716502
1.2100000000000009,0.021698579107855307,-0.01469126495827542,-0.02388463216325424
1.2200000000000009,0.01677693766555441,-0.01972274863280819,-0.027979661106909044
1.2300000000000009,0.01179580907129299,-0.024822069734097795,-0.03215974534493856
1.2400000000000009,0.007083907001285832,-0.029642700569923106,-0.03598950218182103
1.2500000000000009,0.0023013513821041626,-0.03454252952978877,-0.03992952747381702
1.260000000000001,-0.0025460698549486464,-0.03951535376726437,-0.04396803585483809
1.270000000000001,-0.007453071464951846,-0.04455551305995193,-0.04809527849372505
1.280000000000001,-0.012156866801115905,-0.04938837361612947,-0.051946190418296574
1.290000000000001,-0.016927289341381775,-0.05429540981566018,-0.05590349962292608
1.300000000000001,-0.02149627827433316,-0.05899918497872516,-0.059559050032589766
1.310000000000001,-0.02613903847253886,-0.06378383698730244,-0.06334281388919762
1.320000000000001,-0.030849407909822445,-0.06864287828363273,-0.06723921929619406
1.330000000000001,-0.03562181321075088,-0.07357043183065627,-0.07123585931279101
1.340000000000001,-0.040190439235300225,-0.07829381633379051,-0.07492358896865517
1.350000000000001,-0.04482863365089722,-0.0830926542270849,-0.07873385833127643
1.360000000000001,-0.04953061952851178,-0.08796092831141315,-0.08265218830113032
1.370000000000001,-0.054291154202330445,-0.0928931603049666,-0.0866669241302672
1.380000000000001,-0.05884527575790452,-0.09762044724823632,-0.09036616501728587
1.390000000000001,-0.06346589984660972,-0.10241887808299846,-0.09418465993613968
1.400000000000001,-0.06787901454747816,-0.10701505997726396,-0.09764986511348164
1.410000000000001,-0.07236692988227054,-0.11168954633900495,-0.10126453402981557
1.420000000000001,-0.07692324832822872,-0.11643593712269043,-0.10500769075814997
1.430000000000001,-0.08154223746287446,-0.12124845699381046,-0.10886336965687826
1.440000000000001,-0.08587528141390392,-0.12577815723614524,-0.11225071604280773
1.450000000000001,-0.09028549989012175,-0.1303871483018361,-0.1157974600377813
1.460000000000001,-0.09476616050880717,-0.13506885259111956,-0.1194798276705825
1.470000000000001,-0.09931127177846202,-0.13981736135365105,-0.12328010158211027
1.480000000000001,-0.10362442860786333,-0.1443201785546696,-0.12679903566038203
1.490000000000001,-0.10801270675642144,-0.14890054074076514,-0.13045587244123366
1.500000000000001,-0.11246953641091692,-0.15355197876355525,-0.13423226048141404
