time,out1_obs,out2_obs,out3_obs
0.01,0.025154264528624078,0.02513602515398269,0.021837029333288203
0.02,0.048615736997432504,0.048580893490181576,0.042276244588582965
0.03,0.07052084590693815,0.0704708675513498,0.061428224463826675
0.04,0.09097702085437633,0.0909198974761084,0.07934981792670812
0.05,0.11011774055780746,0.11005405325620543,0.09617195610490337
0.060000000000000005,0.1280476764540624,0.12797793147150835,0.11197575296103754
0.07,0.1448478619524372,0.14477849361599657,0.12679445056073776
0.08,0.16062227249717828,0.16055314006705418,0.1407418702394162
0.09,0.1754512582933747,0.1753822117652444,0.15388115617498996
0.09999999999999999,0.1893997004835618,0.18933569103304274,0.1662648187262618
0.10999999999999999,0.20254447225035171,0.20248490276749895,0.17795241273132292
0.11999999999999998,0.21494706243277542,0.21489136775129924,0.1889935238035028
0.12999999999999998,0.2266637723892102,0.22661141777925561,0.19943368197700967
0.13999999999999999,0.23774519515311734,0.23770187843011742,0.20939978189357777
0.15,0.24823948669413778,0.24820422052221117,0.2188380619176995
0.16,0.2581892535385901,0.25816111322716595,0.22778465698077258
0.17,0.26763999077820316,0.26762855600987207,0.2364877207947632
0.18000000000000002,0.27662017517587284,0.2766238124091655,0.2447454298826586
0.19000000000000003,0.285161897936778,0.28517909391898,0.2525870121131341
0.20000000000000004,0.2932943624367798,0.293323715051802,0.2600388375328639
0.21000000000000005,0.30107068243456947,0.30112032614386364,0.2674277216423866
0.22000000000000006,0.3084863152997974,0.30855436717290613,0.27445081300294644
0.23000000000000007,0.31556262323115636,0.31564737977781926,0.281129521072582
0.24000000000000007,0.32235709280045155,0.32246215548922336,0.28774686876121547
0.25000000000000006,0.32884586619601924,0.3289695181745453,0.29403920763497177
0.26000000000000006,0.33504376258350693,0.3351845204195131,0.300022620142278
0.2700000000000001,0.34101873878128697,0.34117883381122593,0.3059887217264719
0.2800000000000001,0.34672340732982326,0.3469015939697202,0.31165753136448543
0.2900000000000001,0.35216641197729853,0.3523616999153068,0.3170394963238484
0.3000000000000001,0.3573539051337278,0.3575655624926361,0.3221417001752407
0.3100000000000001,0.3623670500837348,0.36259697010704955,0.32727122042634166
0.3200000000000001,0.36712731436726975,0.3673752495660706,0.3321218537550774
0.3300000000000001,0.3716315423356466,0.37189765275178055,0.33669252214758183
0.34000000000000014,0.37598473765164064,0.37627050615192736,0.34131665051918797
0.35000000000000014,0.3800631000906457,0.3803697520801875,0.3456532066598236
0.36000000000000015,0.3838423741887556,0.3841722423511139,0.3496869763710402
0.37000000000000016,0.3874759602724622,0.3878304869395327,0.35380555227962945
0.38000000000000017,0.3907310359391228,0.39111652465409485,0.35759934841499064
0.3900000000000002,0.3934688214848702,0.3939016422861033,0.3610184797329955
0.4000000000000002,0.3961363274525703,0.39661417742423444,0.36469377208821674
0.4100000000000002,0.3951649057374073,0.39786134370347326,0.36796476181040993
0.4200000000000002,0.3925236774425993,0.39526069253965673,0.3706751268075262
0.4300000000000002,0.3894060823417926,0.3921675352640428,0.3697621072670576
0.4400000000000002,0.3862838519047013,0.38906514770833023,0.3720130558750337
0.45000000000000023,0.38284011693106546,0.3856365567447802,0.36973795665762654
0.46000000000000024,0.3791471877130469,0.3819563076349178,0.3667918024960717
0.47000000000000025,0.37549562096829003,0.3783147651996028,0.3641903001588265
0.48000000000000026,0.371628447392087,0.374456462095236,0.36108090695834866
0.49000000000000027,0.36757645401601674,0.370412581887782,0.357642115579017
0.5000000000000002,0.3635903306147448,0.3664325316416305,0.3544202456625962
0.5100000000000002,0.3594317120686917,0.3622796514518273,0.35089992232035155
0.5200000000000002,0.35511932103943555,0.357972743748443,0.3471459913263938
0.5300000000000002,0.3508702237032117,0.3537314195884275,0.3436130007191189
0.5400000000000003,0.3464744098048076,0.34934288115883744,0.3398502732131351
0.5500000000000003,0.34194503681589633,0.34482033577542864,0.33589622667649244
0.5600000000000003,0.337292881964413,0.34017458577074733,0.33177744012465843
0.5700000000000003,0.33267212857789025,0.3355727740338043,0.3279579787621837
0.5800000000000003,0.32793444647973885,0.3308525470500065,0.32395752075057965
0.5900000000000003,0.32308812314767366,0.3260223154713524,0.3197999379504472
0.6000000000000003,0.31833573561841677,0.3213013759774335,0.31602154366493473
0.6100000000000003,0.3134746411495034,0.31646915624995375,0.3120583208776823
0.6200000000000003,0.3085122381466813,0.31153323627953533,0.30793516929247194
0.6300000000000003,0.30362113482386544,0.3066805655375393,0.30405159342347227
0.6400000000000003,0.2986301969326352,0.30172476317178676,0.2999990352461806
0.6500000000000004,0.2935460290151342,0.296672611235363,0.29579826156493266
0.6600000000000004,0.28837458366630514,0.29153019022180093,0.29146533422698023
0.6700000000000004,0.2832924624674077,0.2864888387271871,0.28734431086038525
0.6800000000000004,0.2781229849364482,0.28135623869756676,0.28308376830041143
0.6900000000000004,0.2728716892339791,0.2761380792239592,0.278698006223235
