cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
1001000.0,-0.0022511051414627775,0.10642630398690459,11337.884738493336,1001000.0,-0.0017053533524657044,0.10718396662302415,11499.8911037466
1001000.0,0.0009200694718382242,0.10508839949522815,11054.615280177137,1001000.0,0.0014513070972160282,0.10498364918790369,11032.58816340564
1001000.0,0.004315982773981724,0.04903501407107212,2406.837037555191,1001000.0,0.004602133407700113,0.0475016847056236,2258.6664599223473
1001000.0,0.0029968911516975896,0.19465495880790018,37928.44354149382,1001000.0,0.003036956932871219,0.19082945528255177,36452.29688443886
1001000.0,-0.0008274974322038641,0.21814263150175153,47633.793886187465,1001000.0,-0.0007755695410420922,0.21477833350709188,46175.862276627675
1001000.0,0.0005370700273070096,0.0671839999179029,4518.203534813745,1001000.0,0.0005684648317763924,0.0637821990505201,4072.237084635887
