time,throttle,thrust
0.01,10.728071886538444,0.6993924415827217
0.02,10.705784854990988,0.6979394888457844
0.03,10.678828429475306,0.6961821255043426
0.04,10.65699349459133,0.694758646189344
0.05,10.628404352338285,0.6928948415640038
0.060000000000000005,10.607938044068854,0.6915605867731962
0.07,10.58296973901354,0.6899328344594995
0.08,10.31373010519434,0.6723803640007647
0.09,10.28952839257427,0.6708025879512705
0.09999999999999999,10.270886015519265,0.6695872402407684
0.10999999999999999,10.24734824123985,0.6680527481533916
0.11999999999999998,9.736765815311763,0.6347664788893723
0.12999999999999998,9.713495494002187,0.6332494227949271
0.13999999999999999,9.695943783610202,0.6321051786367196
0.15,9.259962434714483,0.6036823582722026
0.16,9.24261621290588,0.6025515104785579
0.17,9.219764850249614,0.6010617674482458
0.18000000000000002,8.745581095265255,0.5701484274124174
0.19000000000000003,8.72272508879274,0.5686583816389825
0.20000000000000004,8.705941202697506,0.5675641940534089
0.21000000000000005,8.683361778522164,0.5660921794388032
0.22000000000000006,8.278404626402896,0.5396919115852228
0.23000000000000007,8.255734929150137,0.5382140118210123
0.24000000000000007,8.239319556734666,0.537143848653337
0.25000000000000006,7.903636916026082,0.5152597762715416
0.26000000000000006,7.887298013083695,0.5141945983586309
0.2700000000000001,7.864840509011743,0.5127305320500852
0.2800000000000001,7.848777072862533,0.5116833125732377
0.2900000000000001,7.5402092262557066,0.4915669280155364
0.3000000000000001,7.524377149188406,0.49053479147203327
0.3100000000000001,7.502408239724455,0.48910257798657164
0.3200000000000001,7.2201667335266055,0.47070247979340113
0.3300000000000001,7.198569208262075,0.46929447786289036
0.34000000000000014,7.183323850847413,0.46830059118336304
0.35000000000000014,6.987578966315445,0.455539445082923
0.36000000000000015,6.972814907849868,0.4545769356024574
0.37000000000000016,6.952232272478889,0.45323509712872573
0.38000000000000017,6.937960708836226,0.45230469473705553
0.3900000000000002,6.7793819746514785,0.4419665119529025
0.4000000000000002,6.765798463220799,0.4410809655727845
0.4100000000000002,6.747041678171924,0.43985815929125355
0.4200000000000002,6.6450552885063665,0.4332093867223538
0.4300000000000002,6.627614188427353,0.4320723535539374
0.4400000000000002,6.618591095396451,0.43148411336201353
0.45000000000000023,6.553775586112876,0.4272586124733451
0.46000000000000024,6.545771124849176,0.42673677968121043
0.47000000000000025,6.533270617407385,0.4259218373026356
0.48000000000000026,6.50586532263579,0.4241352109428094
0.49000000000000027,6.494787942756875,0.4234130461547849
0.5000000000000002,6.4883905236076185,0.42299598084743545
0.5100000000000002,6.477821064583772,0.42230692881356785
0.5200000000000002,6.515662239538035,0.42477389883609634
0.5300000000000002,6.508217968282837,0.42428858636764527
0.5400000000000003,6.503259348470179,0.4239653203367747
0.5500000000000003,6.6006899259174405,0.43031708700708937
0.5600000000000003,6.597262504815766,0.43009364402143596
0.5700000000000003,6.591048737028403,0.4296885514502644
0.5800000000000003,6.587988878687196,0.4294890708894714
0.5900000000000003,6.687022520519624,0.43594534572548566
0.6000000000000003,6.684892525104849,0.4358064854801914
0.6100000000000003,6.680507858878057,0.43552063705837674
0.6200000000000003,6.883069091663617,0.4487261596039206
0.6300000000000003,6.88035591584248,0.44854928022782603
0.6400000000000003,6.87966421151707,0.448504186124979
0.6500000000000004,7.1251888990913415,0.464510614169787
0.6600000000000004,7.125399097661575,0.4645243175913158
0.6700000000000004,7.124477224306483,0.4644642181378943
0.6800000000000004,7.125007327834703,0.464498777041378
0.6900000000000004,7.277584541659736,0.4744457042465247
0.7000000000000004,7.278591194627171,0.4745113307154902
0.7100000000000004,7.2788060184523955,0.4745253356700825
0.7200000000000004,7.518565505737357,0.49015591448968027
0.7300000000000004,7.519274714424966,0.4902021497499269
0.7400000000000004,7.52088994225158,0.4903074508837481
0.7500000000000004,7.743288770862519,0.5048062407308331
0.7600000000000005,7.745114446677357,0.5049252615464264
0.7700000000000005,7.7466114171916365,0.5050228531615862
0.7800000000000005,7.748764428253191,0.5051632138600436
0.7900000000000005,7.8304987329783815,0.5104916974447358
0.8000000000000005,7.832618596759116,0.5106298971810082
0.8100000000000005,7.83453294964903,0.5107546990984345
0.8200000000000005,7.924545177713368,0.5166228432182751
0.8300000000000005,7.92633506190518,0.5167395306797594
0.8400000000000005,7.928691619107175,0.5168931611095947
0.8500000000000005,7.979138589466301,0.520181937521896
0.8600000000000005,7.981292899066784,0.520322382875669
0.8700000000000006,7.983276276237903,0.5204516846753735
0.8800000000000006,7.985782970310312,0.5206151029397312
0.8900000000000006,7.916079542538292,0.5160709452335055
0.9000000000000006,7.9183078827531705,0.5162162168461534
0.9100000000000006,7.920387361913567,0.5163517837982201
0.9200000000000006,7.845884949598618,0.5114947671223589
0.9300000000000006,7.847255099789493,0.511584090972671
0.9400000000000006,7.849358973078164,0.5117212482448916
0.9500000000000006,7.784948543526016,0.5075221556153582
0.9600000000000006,7.786681246452495,0.5076351152732635
0.9700000000000006,7.788078964002402,0.5077262363153493
0.9800000000000006,7.677020807010305,0.5004860503436424
0.9900000000000007,7.677849561965977,0.5005400791531107
1.0000000000000007,7.679606406702588,0.5006546126818581
1.0100000000000007,7.6810240450015534,0.5007470324122327
1.0200000000000007,7.606764296841147,0.49590583567841945
1.0300000000000007,7.607593851635948,0.4959599166315952
1.0400000000000007,7.609368763106913,0.49607562798032595
1.0500000000000007,7.535943130302498,0.49128880951518555
1.0600000000000007,7.537268189322557,0.4913751937483526
1.0700000000000007,7.538092832741722,0.491428954515475
1.0800000000000007,7.5398813745400854,0.4915455544626473
1.0900000000000007,7.4468237080065975,0.4854788698530378
1.1000000000000008,7.448152667735333,0.48556550838410617
1.1100000000000008,7.448980803419401,0.4856194968215596
1.1200000000000008,7.370175611405709,0.48048197013132454
1.1300000000000008,7.3700232860208255,0.48047203962153906
1.1400000000000008,7.371136795735296,0.4805446323750335
