cur_n,cur_mean,cur_std,cur_S,next_n,next_mean,next_std,next_S
101000.0,-0.0015051959843237644,0.1165213452528209,1371.299613852236,101000.0,-0.0009733446225412826,0.11714426599030126,1386.0006844950517
101000.0,0.004920243269210091,0.11641376796208704,1368.768702484195,101000.0,0.005505978131118097,0.11637483763656235,1367.853386328561
101000.0,0.002776508860414584,0.04788408476231433,231.58144292597484,101000.0,0.003131688732536058,0.046177868835977944,215.37195259351105
101000.0,0.0021856936774193978,0.2139257730434901,4622.187873597738,101000.0,0.0022920617658595903,0.21027472443337913,4465.761433288887
101000.0,-0.0016456758635589007,0.23706183248313334,5676.029554446379,101000.0,-0.001565017178227494,0.2338232750175433,5522.005717932899
101000.0,0.0025892171093282604,0.06778206732165218,464.03527369009583,101000.0,0.0026149587846156343,0.06415343093152602,415.681932728894
