time,x,y,z,vx,vy,vz,phi,theta,psi,p,q,r,dot_phi,dot_theta,dot_psi
0.01,6.557785987854004,5.466286659240723,4.958874702453613,-0.02226820325655604,0.03432047623181245,0.25410608969367854,0.03555364011178342,0.0044634408139342,0.0002244470104744695,0.0014043377013877034,0.0013370707165449856,-0.002586559858173132,0.001393012102486427,0.0014281679812306641,-0.002537422804250946
0.02,6.557627201080322,5.465862274169922,4.953155994415283,-0.021617516720266787,0.034301967596366736,0.24951764418429115,0.0357397705397105,0.004487904960776728,0.0002456180676842973,0.005575300194323063,-0.0008234058041125538,-0.0014865817502140999,0.005568500728099841,-0.0007697611985495095,-0.0015150697502967977
0.03,6.557627201080322,5.465862274169922,4.953155994415283,-0.021617516720266787,0.034301967596366736,0.24951764418429115,0.0357397705397105,0.004487904960776728,0.0002456180676842973,0.005575300194323063,-0.0008234058041125538,-0.0014865817502140999,0.005568500728099841,-0.0007697611985495095,-0.0015150697502967977
0.04,6.557627201080322,5.465862274169922,4.953155994415283,-0.021617516720266787,0.034301967596366736,0.24951764418429115,0.0357397705397105,0.004487904960776728,0.0002456180676842973,0.005575300194323063,-0.0008234058041125538,-0.0014865817502140999,0.005568500728099841,-0.0007697611985495095,-0.0015150697502967977
0.05,6.557417392730713,5.465568542480469,4.949112415313721,-0.020767207970194785,0.035545405084992876,0.2651766478030628,0.035851192084456036,0.004501217241435028,0.0002476245316247876,0.0012947756331413984,-0.0006280371453613044,-0.0011575720272958279,0.0012894671351418607,-0.000586142130459912,-0.0011793511934035067
0.060000000000000005,6.557417392730713,5.465568542480469,4.949112415313721,-0.020767207970194785,0.035545405084992876,0.2651766478030628,0.035851192084456036,0.004501217241435028,0.0002476245316247876,0.0012947756331413984,-0.0006280371453613044,-0.0011575720272958279,0.0012894671351418607,-0.000586142130459912,-0.0011793511934035067
0.07,6.557417392730713,5.465568542480469,4.949112415313721,-0.020767207970194785,0.035545405084992876,0.2651766478030628,0.035851192084456036,0.004501217241435028,0.0002476245316247876,0.0012947756331413984,-0.0006280371453613044,-0.0011575720272958279,0.0012894671351418607,-0.000586142130459912,-0.0011793511934035067
0.08,6.557143211364746,5.465609073638916,4.94905424118042,-0.021746163553669713,0.04721497552430406,0.41913743497743117,0.0176496103750815,0.0019378807946213218,-0.00010049246359411027,-0.9521054029464722,-0.13819611072540283,-0.01884144172072409,-0.9521466362335138,-0.13784205979507427,-0.021277527990308666
0.09,6.557143211364746,5.465609073638916,4.94905424118042,-0.021746163553669713,0.04721497552430406,0.41913743497743117,0.0176496103750815,0.0019378807946213218,-0.00010049246359411027,-0.9521054029464722,-0.13819611072540283,-0.01884144172072409,-0.9521466362335138,-0.13784205979507427,-0.021277527990308666
0.09999999999999999,6.557143211364746,5.465609073638916,4.94905424118042,-0.021746163553669713,0.04721497552430406,0.41913743497743117,0.0176496103750815,0.0019378807946213218,-0.00010049246359411027,-0.9521054029464722,-0.13819611072540283,-0.01884144172072409,-0.9521466362335138,-0.13784205979507427,-0.021277527990308666
0.10999999999999999,6.557143211364746,5.465609073638916,4.94905424118042,-0.021746163553669713,0.04721497552430406,0.41913743497743117,0.0176496103750815,0.0019378807946213218,-0.00010049246359411027,-0.9521054029464722,-0.13819611072540283,-0.01884144172072409,-0.9521466362335138,-0.13784205979507427,-0.021277527990308666
0.11999999999999998,6.55654239654541,5.466887474060059,4.960385799407959,-0.0228902309215555,0.049956607059719264,0.7259205718702161,-0.0426449786112163,-0.008657359004293458,-0.0010170969573479816,-2.0889267921447754,-0.38981932401657104,-0.03691995516419406,-2.0887513239537046,-0.39103888967800776,-0.020268350069491622
0.12999999999999998,6.55654239654541,5.466887474060059,4.960385799407959,-0.0228902309215555,0.049956607059719264,0.7259205718702161,-0.0426449786112163,-0.008657359004293458,-0.0010170969573479816,-2.0889267921447754,-0.38981932401657104,-0.03691995516419406,-2.0887513239537046,-0.39103888967800776,-0.020268350069491622
0.13999999999999999,6.55654239654541,5.466887474060059,4.960385799407959,-0.0228902309215555,0.049956607059719264,0.7259205718702161,-0.0426449786112163,-0.008657359004293458,-0.0010170969573479816,-2.0889267921447754,-0.38981932401657104,-0.03691995516419406,-2.0887513239537046,-0.39103888967800776,-0.020268350069491622
0.15,6.555639266967773,5.469603061676025,4.979384422302246,-0.02493566916801729,0.05421136787955741,0.9632142121397113,-0.08718177486886329,-0.018389529333894327,-0.001279950568427994,-2.2669901847839355,-0.5270315408706665,-0.04844000935554498,-2.266946657821535,-0.5292476532060417,-0.0023670761221805166
0.16,6.555639266967773,5.469603061676025,4.979384422302246,-0.02493566916801729,0.05421136787955741,0.9632142121397113,-0.08718177486886329,-0.018389529333894327,-0.001279950568427994,-2.2669901847839355,-0.5270315408706665,-0.04844000935554498,-2.266946657821535,-0.5292476532060417,-0.0023670761221805166
0.17,6.555639266967773,5.469603061676025,4.979384422302246,-0.02493566916801729,0.05421136787955741,0.9632142121397113,-0.08718177486886329,-0.018389529333894327,-0.001279950568427994,-2.2669901847839355,-0.5270315408706665,-0.04844000935554498,-2.266946657821535,-0.5292476532060417,-0.0023670761221805166
0.18000000000000002,6.55414342880249,5.474644660949707,5.006260395050049,-0.012583253732314156,0.009738309135752299,1.1683964825225326,-0.18192428758405638,-0.04438119089413058,-0.0003871511893398387,-1.9700592756271362,-0.6378023028373718,-0.06605010479688636,-1.9722990071494428,-0.6392268316185188,0.050482353199668366
