time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,6.7999343084663675,5.5130688053037495,5.505026463578365,-0.016422745093382235,1.6335456294509072,0.6282867805580412,-0.24310758142899777,-0.041874334071651365,0.0
0.02,6.79958944606829,5.532669124076339,5.512565047721669,-0.04105323207897555,1.6331122625803873,0.6281201009924566,-0.29051638806740865,-0.05423388034194929,0.0
0.03,6.799195354956134,5.545732151276809,5.517589288952619,-0.05746871619363219,1.6326170330832697,0.6279296281089498,-0.30364841815615723,-0.06211344509356839,0.0
0.04,6.798358043587823,5.565317613633701,5.525122159089885,-0.08208053405665977,1.6315648365858881,0.6275249371484185,-0.3102132760990043,-0.07012459952148781,0.0
0.05,6.797635801813537,5.5783666118429265,5.530141004554972,-0.09847838882098427,1.6306572408050028,0.627175861848078,-0.31430193009109675,-0.07618208161822852,0.0
0.060000000000000005,6.796306570338798,5.597924847186312,5.537663402763966,-0.12305599220976889,1.6289868792706195,0.6265334151040844,-0.318294801268388,-0.08272063693898175,0.0
0.07,6.795256634085767,5.610951574377341,5.542673682452824,-0.13942586038723032,1.627667490462915,0.6260259578703519,-0.3210263617246191,-0.08778553626881079,0.0
0.08,6.79343632207569,5.63047022930658,5.550180857425607,-0.16395372556069002,1.6253800189276761,0.6251461611260293,-0.3294879223774481,-0.09551596675924007,0.0
0.09,6.792059354506154,5.64346645751931,5.555179406738196,-0.18028526759168553,1.623649670447402,0.62448064247977,-0.33324306440128937,-0.10095340354652822,0.0
0.09999999999999999,6.789749111708821,5.662933203633596,5.562666616782153,-0.20474790222446124,1.6207465337273579,0.6233640514335991,-0.33670780791606564,-0.10696621598709787,0.0
0.10999999999999999,6.788045982545011,5.675890724171734,5.56765027852759,-0.22103080275700357,1.6186063184997015,0.6225408917306544,-0.339079442849266,-0.11168215339361208,0.0
0.11999999999999998,6.785247268159289,5.695293265856984,5.575112794560378,-0.24541275572474375,1.6150893502782284,0.6211882116454724,-0.35798920287574765,-0.12331309723561105,0.0
0.12999999999999998,6.783219053134087,5.708203894472836,5.580078420951091,-0.2616367301298587,1.612540620109,0.6202079308111538,-0.3643385276882214,-0.13009471375351211,0.0
0.13999999999999999,6.779933634887967,5.727529976667859,5.587511529487638,-0.2859226012684808,1.608412041778607,0.618620016068695,-0.36822050621356656,-0.13653131729315932,0.0
0.15,6.777581615065457,5.740385558731672,5.592455984127566,-0.3020774021361991,1.6054564065004093,0.6174832332693881,-0.3819217977779464,-0.14612060982017405,0.0
0.16,6.7738115680995215,5.759622974668729,5.599854990257204,-0.32625185196896317,1.6007188257596598,0.6156610868306384,-0.38757480815357415,-0.15370873751675201,0.0
0.17,6.771137229065834,5.772415390319333,5.60477515012282,-0.3423272755808045,1.5973581522150837,0.6143685200827245,-0.3903089791441319,-0.15899072573428977,0.0
0.18000000000000002,6.76688493462255,5.791551989234195,5.61213538047469,-0.3663750350070554,1.5920145614215158,0.6123132928544291,-0.40764157882786617,-0.17193151254132635,0.0
0.19000000000000003,6.7638899655475395,5.80427315850768,5.617028137887569,-0.38236092778091557,1.5882509722840028,0.6108657585707702,-0.41347689065098864,-0.17838083252020276,0.0
0.20000000000000004,6.75915810946722,5.823296853314311,5.624344943582427,-0.4062668077203746,1.582304746564093,0.6085787486784973,-0.41673632489985546,-0.18521647992889978,0.0
0.21000000000000005,6.755844402037546,5.835938741247505,5.629207208172117,-0.4221530726237455,1.5781406189972087,0.6069771611527726,-0.4186697658595663,-0.1903932155033819,0.0
0.22000000000000006,6.750635973061912,5.854837516172523,5.636475967758662,-0.4459019736102589,1.5715955141145699,0.6044598131209884,-0.42841807102426244,-0.202328641433191,0.0
0.23000000000000007,6.7470056202862105,5.867392137878049,5.641304668414635,-0.461678576537731,1.5670334782705369,0.6027051839502064,-0.4324760496200989,-0.20778895949296736,0.0
0.24000000000000007,6.741323908170636,5.886154056050145,5.648520790788518,-0.48525549825641495,1.5598936282536964,0.5999590877898832,-0.4349054675472339,-0.21472779176916493,0.0
0.25000000000000006,6.737379203057532,5.898613481759846,5.653312877599941,-0.5009124743674329,1.5549365656121341,0.5980525252354362,-0.43564073902568073,-0.2218377360689931,0.0
0.26000000000000006,6.731227796493167,5.917226692749372,5.6604718049036045,-0.5243025251291977,1.5472064801433938,0.5950794154397668,-0.4377268717250768,-0.22813192972601123,0.0
0.2700000000000001,6.726971230602959,5.929583052822922,5.665224251085739,-0.5398299851420675,1.5418575216913128,0.593022123727428,-0.4390033402659228,-0.23362860267868638,0.0
0.2800000000000001,6.720354014950036,5.948035800126872,5.672321461587258,-0.5630183912895227,1.533542083258337,0.5898238781762835,-0.4406074256851437,-0.2445566213660754,0.0
0.2900000000000001,6.715788276820971,5.96028129002241,5.677031265393235,-0.5784065277276939,1.5278046075125427,0.5876171567355933,-0.44321219830001823,-0.24848007715587186,0.0
