time,ref_x,ref_y,ref_z,ref_vx,ref_vy,ref_vz,ref_phi,ref_theta,ref_psi
0.01,1.2999168593387416,0.014702340184555102,2.005654746224829,-0.018475505565750512,1.6335237022304427,0.6282783470117087,-0.34568941602132214,-0.04362225504954499,0.0
0.02,1.2996255628164681,0.03119930245980561,2.01199973171531,-0.03920619976194057,1.6331576482246868,0.6281375570094948,-0.3475929036589225,-0.04778382605890638,0.0
0.03,1.2991308981663723,0.04752798574981584,2.01827999451916,-0.05972542834861659,1.632536034292394,0.6278984747278438,-0.34930148026922586,-0.051948024060294175,0.0
0.04,1.2984390989579908,0.06368599765381137,2.024494614482235,-0.08003018494630004,1.6316666937680695,0.6275641129877191,-0.3499450633196542,-0.05489722226336322,0.0
0.05,1.297526235888213,0.08016025936688255,2.0308308689872625,-0.10073235277474012,1.6305195562025707,0.6271229062317579,-0.35159986820678313,-0.055560969541462994,0.0
0.060000000000000005,1.2964286027761132,0.096295783417424,2.0370368397759324,-0.121008850302341,1.6291402297540467,0.6265923960592488,-0.35922842047976045,-0.059156027882783846,0.0
0.07,1.2951161855685633,0.11257915383557889,2.043299674552146,-0.14147113705488382,1.6274909976509735,0.6259580760196052,-0.3602536744631738,-0.06411342741991584,0.0
0.08,1.293599254501849,0.12884474670028412,2.0495556718078016,-0.16191108387489989,1.6255847658528968,0.6252249099434218,-0.36125677119934224,-0.06851932888100541,0.0
0.09,1.2918598063704527,0.1452523345233954,2.0558662825089984,-0.18252946682218624,1.623398910864539,0.6243841964863611,-0.3621540967085223,-0.07302853199859022,0.0
0.09999999999999999,1.2899122582622136,0.1616365242910043,2.0621678939580788,-0.20311844690576283,1.6209515497327962,0.6234429037433831,-0.377570900793337,-0.08036487098214612,0.0
0.10999999999999999,1.2878016181691865,0.17767102251302816,2.068335008658857,-0.2232679916330862,1.6182992411685457,0.6224227850648252,-0.37799554657534784,-0.08588666893330386,0.0
0.11999999999999998,1.2854673176120823,0.19383956085174683,2.074553677250672,-0.2435859761387678,1.6153658725759579,0.6212945663753684,-0.37851692446203616,-0.09061111753653923,0.0
0.12999999999999998,1.282956403283798,0.2098162702773575,2.0806985654912915,-0.2636629013227826,1.6122105645729454,0.6200809863742097,-0.37894441961318004,-0.09537475362153568,0.0
0.13999999999999999,1.2801901465923138,0.22608226062199208,2.0869547156238433,-0.2841033476308093,1.6087343838929813,0.6187439938049928,-0.3800564573473237,-0.0904402835088346,0.0
0.15,1.2772481094561283,0.2421513305574557,2.093135127137483,-0.3042963364545183,1.60503731099153,0.61732204268905,-0.3798233467617631,-0.09744532679036623,0.0
0.16,1.2741043800371301,0.2581821619907169,2.099300831534891,-0.32444127335918643,1.6010867840924903,0.6158026092663423,-0.3799879799421908,-0.10245435526175213,0.0
0.17,1.2707594547666372,0.27417222346765735,2.105450855179868,-0.3445349772257483,1.5968834270298555,0.6141859334730213,-0.38006988831969374,-0.10757848964026835,0.0
0.18000000000000002,1.2671773944141997,0.2902782304714563,2.1116454732582524,-0.3647743825384686,1.5923820772346822,0.6124546450902624,-0.38006762613099465,-0.11288907015057431,0.0
0.19000000000000003,1.2635066067930059,0.3058611688175282,2.117638911083665,-0.38435648039021353,1.58776922946523,0.6106804728712423,-0.36071113486225287,-0.11739584225017485,0.0
0.20000000000000004,1.259563381976753,0.3217142937192629,2.123736266815101,-0.40427810468130615,1.5828140270195528,0.608774625776751,-0.36027361635369204,-0.12400891081715815,0.0
0.21000000000000005,1.2554212575011643,0.3375166162045889,2.129814083155611,-0.4241358887731288,1.5776088798904468,0.6067726461117103,-0.36005386916997345,-0.12988738714282136,0.0
0.22000000000000006,1.2510364849079998,0.35342285357491515,2.1359318667595826,-0.44412425616067774,1.5720988121439083,0.6046533892861186,-0.35973063904615477,-0.13620599400194058,0.0
0.23000000000000007,1.2465429572351387,0.3689588808627262,2.1419072618702795,-0.4636474038380208,1.566452078733603,0.6024815687436934,-0.37386421649848184,-0.1486086922309575,0.0
0.24000000000000007,1.2418081834312344,0.38459385793745765,2.1479207145913297,-0.4832948954848294,1.560502186494101,0.6001931486515774,-0.3715185249935068,-0.153407651083211,0.0
0.25000000000000006,1.2368270173468836,0.40032353061094444,2.153970588696517,-0.5030613851305887,1.5542426685833381,0.5977856417628223,-0.36811338479789296,-0.16208806504573411,0.0
0.26000000000000006,1.2317511267419314,0.41567915724748844,2.1598765989413415,-0.5223578346636425,1.547864116329361,0.5953323524343695,-0.3647085817285511,-0.16931791912575828,0.0
0.2700000000000001,1.2263762455876346,0.43127868514265594,2.16587641736256,-0.5419607795576131,1.5411098414700577,0.5927345544115606,-0.36107474613249146,-0.17810807472341653,0.0
0.2800000000000001,1.22080381291339,0.44680874026380546,2.171849515486079,-0.5614764223889922,1.5341073160492458,0.5900412754035561,-0.37852264669778185,-0.19221414591277583,0.0
0.2900000000000001,1.2151508683062595,0.4619614348130628,2.177677474928101,-0.5805178599402073,1.5270036163496812,0.5873090832114158,-0.37682061717409615,-0.19518852855490076,0.0
0.3000000000000001,1.2092498992875371,0.4771945945555978,2.1835363825213836,-0.5996604130354503,1.5195882399823695,0.5844570153778345,-0.3731977084874475,-0.2017854246672244,0.0
0.3100000000000001,1.2030341960393722,0.4926547707674224,2.1894826041413165,-0.619088243439559,1.5117773569178379,0.5814528295837837,-0.3694900944544619,-0.2082748837337908,0.0
0.3200000000000001,1.1968122842108244,0.5075828566471378,2.1952241756335145,-0.6378474294123074,1.5039586719210984,0.5784456430465763,-0.3658815403435325,-0.2143963695322829,0.0
0.3300000000000001,1.1902738035377056,0.5227315492792489,2.201050595876634,-0.6568838380061195,1.4957421747817745,0.575285451839144,-0.37636110293709024,-0.2172820113051118,0.0
0.34000000000000014,1.183678712432648,0.5374985634713721,2.2067302167197584,-0.6754406153266921,1.487454538875613,0.5720978995675434,-0.3723967048510164,-0.22393906299610236,0.0
0.35000000000000014,1.1769004243294316,0.5521823894450132,2.2123778420942357,-0.6938928552488443,1.478936690832021,0.5688218041661619,-0.3683661670088621,-0.23039257285656453,0.0
0.36000000000000015,1.1698687552907485,0.5669277691156739,2.2180491419675668,-0.7124224458279406,1.4701004349142603,0.5654232441977924,-0.3642950253461851,-0.23677378606732977,0.0
0.37000000000000016,1.1626523504140562,0.5815836243195563,2.2236860093536754,-0.7308395366441778,1.461032033095882,0.56193539734457,-0.3639462362322097,-0.25003924416060297,0.0
0.38000000000000017,1.1552523492533397,0.5961476407272274,2.2292875541258566,-0.7491412194254181,1.451732917382657,0.558358814377945,-0.36161158466797083,-0.25355210609495227,0.0
0.3900000000000002,1.1477466437531385,0.6104732932351805,2.2347974204750694,-0.767143365296164,1.4423009696788802,0.5547311421841847,-0.3571672384695831,-0.2601170272361293,0.0
0.4000000000000002,1.1399062610711572,0.6249909727114267,2.2403811433505485,-0.7853868193720625,1.4324484542248623,0.5509417131634086,-0.35262525151370505,-0.26672389719418343,0.0
0.4100000000000002,1.132042920938376,0.6391234819292043,2.245816723818925,-0.803146254226207,1.4225670895873332,0.5471411883028204,-0.34742308641809205,-0.263558699682608,0.0
0.4200000000000002,1.1238401836624148,0.6534395470015797,2.251322902692915,-0.8211363521700822,1.4122592259211386,0.543176625354284,-0.3428693221890552,-0.2711822247197147,0.0
0.4300000000000002,1.1156241755512204,0.6673699865334524,2.256680764051328,-0.838641858767925,1.401934685631553,0.5392056483198281,-0.3394404146894253,-0.2706938622831866,0.0
0.4400000000000002,1.1070642647059554,0.6814753948684154,2.262105921103237,-0.8563672376483267,1.391177984420806,0.5350684555464639,-0.3343971059093253,-0.2780144239333845,0.0
0.45000000000000023,1.0983260217795214,0.6954710273490698,2.267488856672719,-0.8739546681217536,1.3801971845076189,0.5308450709644688,-0.3293492676002557,-0.28525724217759874,0.0
0.46000000000000024,1.0895891002317561,0.7090808082695174,2.2727233877959683,-0.8910572232244116,1.369218045087839,0.5266223250337843,-0.3244037322653379,-0.29230006972673767,0.0
