time,out1_obs,out2_obs,out3_obs
0.01,0.015320100557693816,-0.004361827553895205,0.026443041043198796
0.02,0.02980331628111433,-0.008639920628405882,0.05107740663057778
0.03,0.043511651214095406,-0.012835508242956551,0.0740497437663181
0.04,0.05650189132682195,-0.0169497638203939,0.09548480924579138
0.05,0.06881688260209137,-0.02100526131357408,0.11550204862477166
0.060000000000000005,0.08050854248717504,-0.024985153113085957,0.13420579858449908
0.07,0.09162037841114119,-0.028894909492041626,0.15169533178532096
0.08,0.10220032355981915,-0.03272587755582296,0.1680547983750188
0.09,0.1122854339963244,-0.036479035110879826,0.18336722370342734
0.09999999999999999,0.12190971027833013,-0.04015525086420828,0.19770910021074198
0.10999999999999999,0.13108532815327295,-0.04381016786378472,0.2111819051810918
0.11999999999999998,0.13986128757874727,-0.04738899672767074,0.22381678537370733
0.12999999999999998,0.1482636531256002,-0.05089268725370369,0.23567371456636826
0.13999999999999999,0.15631625886612444,-0.05432213321517771,0.24680784266951078
0.15,0.16400466078424292,-0.05775898177024277,0.2573232510697565
0.16,0.17138737657297937,-0.06112269252486052,0.26720840344023294
0.17,0.17848231549987717,-0.06441558449832667,0.2765064642591906
0.18000000000000002,0.18530570665625437,-0.06764012028687731,0.28525678444053315
0.19000000000000003,0.19187219863726312,-0.0707989369715489,0.2934950746406848
0.20000000000000004,0.19816174071095466,-0.07395915054396288,0.3013141666646962
0.21000000000000005,0.20422109341177733,-0.07705880228184454,0.3086775506770544
0.22000000000000006,0.21006037166773203,-0.08010063283257007,0.31561138594026
0.23000000000000007,0.21568837316337006,-0.08308758843724123,0.3221382114069593
0.24000000000000007,0.22106929892086735,-0.0858339452657381,0.3283923789036698
0.25000000000000006,0.22624211204100336,-0.08844836627141657,0.3343069607122998
0.26000000000000006,0.23122445960239674,-0.09103118808690483,0.33985183949460857
0.2700000000000001,0.23602028027292504,-0.0935950574611154,0.3450338956602005
0.2800000000000001,0.24063203379162879,-0.0961525470608295,0.3498520939511418
0.2900000000000001,0.2450041056715307,-0.09812838840817367,0.3544780799960324
0.3000000000000001,0.2491913810790352,-0.10020045975286201,0.3587105907204959
0.3100000000000001,0.2531906798411571,-0.10237745354736519,0.36249965223638353
0.3200000000000001,0.25699594643815526,-0.10466255896899136,0.3657230521225383
0.3300000000000001,0.2604274787896202,-0.1024638886829587,0.36895566016188164
0.34000000000000014,0.26362041611278997,-0.1006059335263184,0.37111374910910894
0.35000000000000014,0.26653886704764973,-0.10009716327168615,0.36834311222362537
0.36000000000000015,0.2691154702307664,-0.1019478316990504,0.36491973792728144
0.37000000000000016,0.2711819535918295,-0.10414832983125896,0.3610795889056211
0.38000000000000017,0.2686316465904927,-0.10152718885378893,0.35743626899478065
0.3900000000000002,0.26584589119061036,-0.09923506024541608,0.35342629452276025
0.4000000000000002,0.2628877349641732,-0.09753790171666982,0.34911975898382513
0.4100000000000002,0.2597952069380669,-0.09934241698856558,0.34455860433503016
